CAS Number,Compound Name
6946-35-6,butyl 4-methoxybenzoate (=butyl anisate)
23676-09-7,ethyl 4-ethoxybenzoate
580-02-9,methyl 2-acetoxybenzoate
134-20-3,methyl anthranilate
87-25-2,ethyl anthranilate
7493-63-2,allyl anthranilate
7756-96-9,butyl anthranilate
7779-77-3,Isobutyl anthranilate
18189-07-6,decyl anthranilate
67874-69-5,geranyl anthranilate
85-91-6,methyl N-methylanthranilate
35472-56-1,ethyl N-methylanthranilate
90564-02-6,methyl N-formylanthranilate
2719-08-6,methyl N-acetylanthranilate
2150-43-8,methyl protocatechuate
6702-50-7,methyl 3-hydroxy-4-methoxybenzoate
3943-74-6,methyl 4-hydroxy-3-methoxybenzoate (=methyl vanillate)
148527-38-2,ethyl 3-hydroxy-4-methoxybenzoate
617-05-0,ethyl 4-hydroxy-3-methoxybenzoate (=ethyl vanillate)
2150-40-5,"methyl 2,5-dimethoxybenzoate"
2150-37-0,"methyl 3,5-dimethoxybenzoate"
1916-07-0,"methyl 3,4,5-trimethoxybenzoate"
831-61-8,ethyl gallate
,epicatechin gallate (unkn.str.)
326-56-7,"methyl 1,3-benzodioxole-5-carboxylate"
884-35-5,"methyl 4-hydroxy-3,5-dimethoxybenzoate (=methyl syringate)"
3943-80-4,"ethyl 4-hydroxy-3,5-dimethoxybenzoate (=ethyl syringate)"
101-41-7,methyl phenylacetate
101-97-3,ethyl phenylacetate
1797-74-6,allyl phenylacetate
122-43-0,butyl phenylacetate
102-13-6,isobutyl phenylacetate (=2-methylpropyl phenylacetate)
102-19-2,isopentyl phenylacetate
5421-17-0,hexyl phenylacetate
68133-78-8,(E)-2-hexenyl phenylacetate
42436-07-7,(Z)-3-hexenyl phenylacetate
,cresyl phenylacetate (unkn.str.)
1154-92-3,menthyl phenylacetate
17138-28-2,ethyl (4-hydroxyphenyl)acetate
101135-02-8,4-acetoxy-α-vinylbenzenemethanol (=1-hydroxychavicol acetate)
52946-22-2,4-hydroxy-2-vinylbenzenemethanol di-acetate (=1-acetoxychavicol acetate)
53890-24-7,4-hydroxy-3-methoxy-α-vinyl-benzenemethanol diacetate (=1-acetoxyeugenol acetate)
2510-99-8,ethyl 2-phenylpropanoate
103-25-3,methyl 3-phenylpropanoate (=methyl hydrocinnamate)
2021-28-5,ethyl 3-phenylpropanoate (=ethyl hydrocinnamate)
,ethyl phenylpropanoate (unkn.str.)
20921-04-4,ethyl 3-(2-hydroxyphenyl)propanoate
23795-02-0,ethyl 3-(4-hydroxyphenyl)propanoate
,ethyl (4-hydroxyphenyl)propanoate (unkn.str.)
1795-96-6,ethyl 2-amino-3-phenylpropanoate (=ethyl phenylalaninate)
34081-17-9,ethyl tyrosinate
10138-32-6,ethyl 5-Norbornene-2-carboxylate
103-26-4,methyl cinnamate
19713-73-6,methyl (Z)-cinnamate
1754-62-7,methyl (E)-cinnamate
103-36-6,ethyl cinnamate
4610-69-9,ethyl (Z)-cinnamate
4192-77-2,ethyl (E)-cinnamate
122-67-8,isobutyl cinnamate
31416-74-7,isobutyl (E)-cinnamate
4654-29-9,2-methylbutyl cinnamate
74559-94-7,2-methylbutyl (E)-cinnamate
7779-65-9,isopentyl cinnamate
85180-66-1,isopentyl (E)-cinnamate
73285-58-2,menthyl cinnamate
5764-85-2,ethyl 2-hydroxy-3-phenylpropanoate
2979-06-8,ethyl 4-hydroxycinnamate
3901-07-3,methyl (E)-4-methoxycinnamate
1929-30-2,ethyl 4-methoxycinnamate
24393-56-4,ethyl (E)-4-methoxycinnamate
3843-74-1,"methyl 3,4-dihydroxycinnamate"
102-37-4,"ethyl 3,4-dihydroxycinnamate"
4046-02-0,ethyl 4-hydroxy-3-methoxycinnamate
,"prenyl (E)-3,4-dimethoxycinnamate"
620-80-4,ethyl α-acetylcinnamate
5629-57-2,ethyl 4-phenyl-3-butenoate
131-11-3,dimethyl phthalate
,methyl phthalate (unkn.str.)
2306-33-4,monoethyl phthalate
84-66-2,diethyl phthalate
,ethyl phthalate (unkn.str.)
117-82-8,bis(2-methoxyethyl) phthalate
94491-96-0,ethyl isobutyl phthalate
131-16-8,dipropyl phthalate
,isobutyl phthalate (unkn.str.)
84-74-2,dibutyl phthalate
84-69-5,diisobutyl phthalate
17851-53-5,butyl isobutyl phthalate
605-50-5,diisopentyl phthalate
,isooctyl phthalate (unkn.str.)
117-84-0,dioctyl phthalate
27554-26-3,diisooctyl phthalate
1528-64-9,diisobutyl isophthalate
32777-26-7,ethyl cycloheptanecarboxylate
26600-34-0,ethyl cyclooctanecarboxylate
27957-91-1,methyl 1-methylprolinate
1002-16-0,pentyl nitrate
20633-11-8,hexyl nitrate
20633-12-9,heptyl nitrate
629-39-0,octyl nitrate
598-02-7,diethyl phosphate
